1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,
-56.605666,5.640688,-1.252456,1.849871,-0.218410,0.148083,-0.475953,0.235483,0.289042,-0.135572,-0.177345,-0.324697,-0.611271,1.471890,0.713717,0.553911,0.524210,0.543844,0.481425,0.513968,0.510564,0.509069,0.496647,0.493214,0.500158,0.462820,4.517029,1.774467,0.493071,0.532019,0.444892,0.553640,0.376087,0.531707,0.566540,0.499579,0.494274,0.517246,0.525236,0.640692,0.254612,0.152332,0.134424,0.148725,0.126840,0.129087,0.154645,0.154859,0.122170,0.143884,0.156264,0.118815,1,0
-56.805928,6.933119,-1.233413,1.759830,0.095405,0.382025,-0.289256,0.190720,-0.063758,-0.240315,-0.087384,0.017160,-0.161621,1.354033,0.714713,0.478465,0.453758,0.445459,0.428552,0.425509,0.443569,0.434355,0.433197,0.405368,0.407501,0.399463,4.618925,1.417039,0.467215,0.398520,0.354639,0.351130,0.452968,0.558879,0.499056,0.443735,0.446999,0.405712,0.319184,1.005915,0.342154,0.153113,0.130270,0.120300,0.110337,0.125096,0.132491,0.123204,0.120227,0.113054,0.123433,0.106807,1,0
-65.252502,5.494624,-1.103146,0.531343,-0.044633,0.076890,-0.678277,-0.121224,0.573489,-0.454535,0.044943,0.391994,-0.226423,1.323429,0.730660,0.520244,0.529060,0.484149,0.502964,0.511927,0.506876,0.497994,0.515911,0.503605,0.446473,0.419967,5.185191,1.403833,0.820209,0.949498,0.495805,0.672051,1.041752,0.700584,0.872903,0.841835,1.055584,0.796120,0.465762,0.838171,0.294782,0.170406,0.138016,0.150529,0.119171,0.147428,0.130454,0.157287,0.159811,0.154805,0.120538,0.118565,1,0
-61.162412,6.175987,-0.915117,1.156346,-0.368657,-0.069817,-0.270304,0.325270,0.277578,-0.019718,-0.314875,-0.566932,-0.653334,1.051020,0.641026,0.457614,0.437356,0.430443,0.396523,0.423300,0.417318,0.399356,0.389836,0.407248,0.380605,0.374394,4.345151,1.610873,0.932124,0.605901,0.512012,0.357816,0.590001,0.428763,0.497496,0.492026,0.514345,0.555123,0.483946,0.552197,0.286023,0.142978,0.123774,0.107108,0.082234,0.114557,0.105519,0.092767,0.088911,0.109571,0.095644,0.099739,1,0
-61.857894,6.476919,-1.446351,1.490152,-0.216902,0.053519,-0.201073,0.143364,-0.196343,-0.477611,-0.250710,-0.183220,-0.282628,1.361180,0.640752,0.458859,0.479743,0.421655,0.434669,0.442986,0.395023,0.405399,0.393198,0.393021,0.380709,0.377900,4.688308,1.668372,0.570584,0.670924,0.588690,0.470402,0.592860,0.604952,0.667558,0.727772,0.581457,0.518761,0.472177,0.749092,0.241814,0.149771,0.132735,0.106254,0.116388,0.132302,0.102185,0.105630,0.110458,0.106163,0.109575,0.110565,1,0
-49.475063,7.952263,-2.375574,0.801016,-0.280701,0.123029,-0.482649,-0.217332,0.150834,0.138383,-0.078819,0.038196,0.030481,1.798369,0.757604,0.522603,0.498478,0.504744,0.490730,0.478911,0.488755,0.466176,0.464170,0.471895,0.457744,0.469999,2.485195,1.100312,0.628254,0.356958,0.322751,0.269131,0.299785,0.310015,0.386149,0.393508,0.459483,0.430154,0.380375,0.666370,0.255422,0.129202,0.107262,0.103958,0.118517,0.093266,0.108379,0.111397,0.100541,0.104364,0.129749,0.122245,1,0
-55.512759,9.527283,0.046177,0.577415,0.457598,0.006670,-0.067116,-0.208431,-0.339256,-0.307153,-0.468456,-0.403357,-0.258442,1.419987,0.650323,0.568105,0.461597,0.420765,0.402358,0.394170,0.437366,0.409530,0.416427,0.408137,0.390992,0.379934,3.682481,1.340867,1.191637,0.633940,0.453902,0.414149,0.493098,0.557508,0.580381,0.498097,0.598236,0.627407,0.625232,0.867820,0.336697,0.218372,0.132561,0.116819,0.107062,0.129960,0.155477,0.141988,0.138749,0.141990,0.143787,0.147642,1,0
-62.664964,7.755109,-0.776426,1.235726,-0.021209,0.576095,-0.754571,-0.337491,-0.691847,-0.518498,-0.033954,-0.064517,-0.446519,1.277814,0.830135,0.485127,0.497452,0.492493,0.459971,0.505387,0.485318,0.445683,0.479844,0.479384,0.473445,0.445443,2.522289,1.487651,0.668148,0.671112,0.591621,0.575865,0.940704,0.734042,1.053905,0.746291,0.709219,0.659894,0.605524,0.710244,0.529270,0.146019,0.152782,0.170121,0.162853,0.190656,0.176744,0.125310,0.224521,0.194640,0.178872,0.186686,1,0
-50.962559,8.166726,-1.149952,0.887378,-0.089468,0.119568,-0.094950,0.075512,-0.124782,-0.029081,-0.277531,-0.141309,-0.062067,1.749269,0.732567,0.511542,0.528294,0.495991,0.453931,0.485536,0.533980,0.494053,0.536588,0.490649,0.434197,0.373784,1.733710,0.727823,0.614548,0.719153,0.545700,0.572405,0.484694,0.495655,0.560120,0.599680,0.536758,0.480719,0.376663,0.770598,0.268718,0.183818,0.196237,0.148846,0.156315,0.182336,0.186466,0.174463,0.220071,0.169424,0.139393,0.106024,1,0
-47.372306,4.968344,-0.978564,0.879137,0.143079,0.189488,-0.118259,0.021970,-0.183170,-0.064524,-0.016587,-0.171261,-0.146275,0.800101,0.527647,0.447913,0.458850,0.419948,0.423646,0.421364,0.420705,0.465643,0.407868,0.387250,0.404568,0.389889,1.056257,0.967710,0.339650,0.308983,0.511472,0.306262,0.334204,0.260396,0.304132,0.302145,0.301825,0.244412,0.293698,0.459258,0.190683,0.084250,0.097682,0.083635,0.092786,0.098018,0.099114,0.128760,0.109787,0.107037,0.095528,0.088544,1,0
-65.524685,7.836292,-1.090786,1.419447,0.082524,0.423920,0.064250,-0.257125,-0.246389,0.075050,0.006417,-0.083861,-0.274005,0.602993,0.513850,0.458587,0.474684,0.444466,0.429398,0.401624,0.421502,0.416324,0.395817,0.396948,0.350618,0.373448,3.412134,0.947355,0.613514,0.577468,0.577958,0.456243,0.353775,0.501875,0.372465,0.523544,0.530737,0.515964,0.508518,0.255043,0.202997,0.121260,0.145091,0.113218,0.091756,0.101667,0.109695,0.113096,0.105329,0.169486,0.091138,0.106725,1,0
-48.919388,6.765624,-0.967983,1.094054,0.065219,0.346685,-0.476313,0.056355,0.213667,-0.173844,0.158804,0.121808,0.023091,1.270066,0.750072,0.507851,0.448235,0.462825,0.444061,0.440193,0.409784,0.416403,0.429962,0.423511,0.446316,0.424071,4.608179,2.445974,0.902310,0.550936,0.640976,0.467663,0.436572,0.364069,0.494454,0.472558,0.474308,0.452974,0.427318,0.518869,0.347976,0.139674,0.108656,0.108521,0.105632,0.103413,0.111613,0.105920,0.109137,0.137528,0.153212,0.138241,1,0
